id_vente,id_client,id_produit,date_vente,quantite,prix_paye
13464,176,10,2024-09-18,1,394.66
13465,375,25,2025-01-26,2,485.62
13466,381,116,2025-06-06,1,105.33
13467,291,47,2025-01-26,1,87.46
13468,121,33,2025-01-23,1,121.24
13469,432,60,2025-03-25,1,190.26
13470,374,42,2024-12-22,1,19.58
13471,193,99,2025-07-05,1,208.73
13472,492,29,2024-11-09,1,58.54
13473,242,68,2025-06-24,1,295.67
13474,310,133,2024-10-24,1,145.25
13475,231,136,2024-08-02,2,82.14
13476,469,36,2024-11-25,1,91.26
13477,28,68,2024-12-24,1,295.67
13478,23,5,2024-12-30,1,287.24
13479,140,56,2024-12-28,2,443.42
13480,110,144,2025-03-29,1,183.68
13481,349,94,2024-12-30,1,512.02
13482,257,40,2025-01-29,1,480.83
13483,437,90,2024-08-26,1,456.59
13484,469,103,2025-01-27,1,296.39
13485,171,11,2024-12-09,1,16.25
13486,142,46,2025-05-31,1,429.28
13487,53,2,2025-06-09,1,18.99
13488,222,11,2024-12-12,1,16.25
13489,247,92,2025-06-27,1,213.89
13490,343,134,2024-12-14,1,524.84
13491,394,41,2025-07-07,1,189.78
13492,183,71,2024-08-22,1,320.91
13493,468,63,2024-11-10,1,341.84
13494,181,18,2025-03-14,1,102.42
13495,201,23,2025-04-09,2,113.32
13496,100,60,2025-03-08,1,190.26
13497,75,111,2024-10-28,1,438.69
13498,42,114,2025-01-19,1,647.69
13499,191,106,2024-11-12,1,330.68
13500,159,123,2024-09-11,1,79.03
13501,238,118,2024-09-17,1,319.7
13502,251,118,2025-05-07,1,319.7
13503,326,150,2025-05-22,1,468.27
13504,111,132,2024-09-05,1,208.38
13505,426,4,2024-12-15,1,510.73
13506,343,52,2024-09-19,2,225.66
13507,40,103,2024-12-16,2,296.39
13508,425,46,2025-05-11,2,429.28
13509,12,124,2024-11-05,2,209.47
13510,70,9,2024-11-17,1,719.54
13511,182,65,2024-09-22,1,135.17
13512,168,113,2025-05-06,1,440.12
13513,257,112,2025-05-27,1,332.67
13514,438,84,2025-02-12,1,338.34
13515,271,137,2024-12-21,1,63.66
13516,240,36,2025-04-03,1,91.26
13517,239,118,2025-01-30,1,319.7
13518,359,70,2025-05-12,1,300.47
13519,474,39,2025-01-28,1,578.5
13520,422,106,2025-07-15,1,330.68
13521,24,59,2025-01-04,2,122.16
13522,222,53,2024-10-19,1,487.84
13523,447,140,2025-04-21,1,238.53
13524,64,112,2024-08-05,1,332.67
13525,151,104,2024-09-24,2,235.06
13526,28,131,2024-10-18,1,625.36
13527,427,27,2025-01-18,1,520.9
13528,485,69,2024-12-05,1,186.83
13529,286,17,2024-09-30,1,62.02
13530,60,10,2025-04-28,1,394.66
13531,35,43,2025-01-26,1,418.43
13532,264,62,2024-11-14,1,26.71
13533,498,150,2025-01-21,1,468.27
13534,87,7,2025-03-10,2,303.12
13535,39,63,2025-05-05,1,341.84
13536,105,63,2024-08-28,1,341.84
13537,191,41,2025-04-27,1,189.78
13538,60,1,2025-06-23,1,335.74
13539,408,101,2025-06-28,2,15.78
13540,223,61,2024-08-09,1,131.98
13541,212,78,2025-05-24,1,334.81
13542,165,82,2025-06-05,1,283.53
13543,330,47,2025-04-06,1,87.46
13544,402,120,2025-01-04,1,556.25
13545,170,54,2025-07-28,1,349.2
13546,156,141,2024-12-05,1,489.58
13547,318,29,2025-03-11,1,58.54
13548,152,76,2024-12-04,1,398.3
13549,14,5,2025-02-07,1,287.24
13550,249,30,2025-06-16,1,442.18
13551,101,23,2025-02-10,1,113.32
13552,432,24,2025-02-26,1,563.43
13553,485,138,2025-04-01,3,382.16
13554,362,72,2024-12-14,1,246.7
13555,188,90,2024-11-06,1,456.59
13556,436,143,2024-08-21,1,385.7
13557,266,58,2024-12-14,1,440.25
13558,420,89,2024-11-28,1,211.17
13559,477,9,2024-11-27,1,719.54
13560,55,19,2025-03-16,1,90.14
13561,276,69,2025-03-09,2,186.83
13562,107,25,2025-06-18,1,485.62
13563,320,138,2024-09-22,1,382.16
13564,422,5,2024-08-04,3,287.24
13565,245,138,2024-12-16,1,382.16
13566,18,29,2024-11-30,1,58.54
13567,279,78,2024-12-02,1,334.81
13568,281,52,2025-07-05,1,225.66
13569,70,75,2024-12-06,1,137.49
13570,315,83,2024-09-04,1,296.51
13571,241,54,2024-09-08,1,349.2
13572,472,41,2024-12-13,1,189.78
13573,375,40,2024-09-08,1,480.83
13574,453,1,2025-05-15,1,335.74
13575,362,59,2024-10-03,1,122.16
13576,215,76,2024-12-25,1,398.3
13577,465,23,2024-10-27,1,113.32
13578,460,96,2024-11-13,2,65.11
13579,101,49,2025-05-03,1,77.56
13580,362,60,2024-11-26,1,190.26
13581,62,132,2025-01-07,1,208.38
13582,168,55,2024-11-08,1,526.4
13583,363,30,2025-05-31,1,442.18
13584,31,68,2025-02-23,1,295.67
13585,84,149,2025-06-28,1,429.45
13586,458,114,2025-06-06,1,647.69
13587,44,64,2025-05-08,1,312.23
13588,50,148,2024-10-03,1,543.51
13589,317,146,2024-09-23,1,343.96
13590,50,73,2025-03-10,2,488.92
13591,481,91,2024-12-14,1,73.18
13592,279,27,2025-07-10,1,520.9
13593,183,10,2024-12-24,1,394.66
13594,132,94,2024-11-03,1,384.02
13595,127,77,2024-10-27,1,516.83
13596,334,34,2025-03-28,1,333.49
13597,295,42,2025-05-07,1,19.58
13598,484,5,2024-09-10,1,287.24
13599,200,121,2024-11-08,1,538.87
13600,213,40,2025-04-22,2,480.83
13601,225,123,2024-10-17,1,79.03
13602,174,70,2024-11-12,1,300.47
13603,330,88,2024-08-04,1,288.97
13604,373,76,2025-06-25,1,398.3
13605,444,108,2024-11-26,1,182.24
13606,452,58,2025-02-22,1,440.25
13607,490,134,2025-02-28,1,524.84
13608,293,52,2024-11-03,2,225.66
13609,53,106,2024-11-10,1,330.68
13610,191,25,2024-09-19,2,485.62
13611,125,137,2025-07-24,1,54.11
13612,472,48,2025-05-13,1,478.84
13613,422,24,2024-09-08,1,563.43
13614,331,35,2024-11-15,1,401.85
13615,359,144,2024-11-03,1,183.68
13616,116,139,2024-09-15,2,224.44
13617,444,61,2025-04-07,3,131.98
13618,223,40,2024-12-04,2,480.83
13619,87,61,2025-03-21,1,131.98
13620,242,61,2024-10-19,1,131.98
13621,179,47,2025-07-18,1,87.46
13622,109,20,2025-04-18,1,636.49
13623,170,58,2024-12-06,2,440.25
13624,176,140,2025-03-02,1,238.53
13625,286,70,2024-09-08,1,300.47
13626,483,7,2024-11-22,1,303.12
13627,61,61,2025-05-04,2,112.18
13628,490,143,2024-11-03,1,385.7
13629,444,32,2024-09-19,1,294.11
13630,429,73,2025-05-20,1,488.92
13631,111,122,2025-05-31,2,230.92
13632,219,51,2024-10-16,1,383.07
13633,336,6,2024-10-29,2,120.34
13634,498,114,2025-04-19,1,647.69
13635,211,114,2025-07-14,2,647.69
13636,459,31,2024-10-21,1,211.87
13637,141,143,2024-08-16,3,385.7
13638,394,112,2025-05-22,1,332.67
13639,129,1,2025-04-09,1,335.74
13640,251,67,2024-09-13,1,331.31
13641,118,94,2024-08-01,1,512.02
13642,36,112,2025-03-13,1,332.67
13643,352,142,2024-10-21,1,274.55
13644,234,81,2025-05-15,2,196.15
13645,362,81,2025-03-03,1,261.53
13646,169,59,2025-05-08,1,122.16
13647,41,126,2025-04-15,1,217.72
13648,354,86,2024-11-04,1,118.49
13649,369,144,2025-05-12,1,183.68
13650,316,78,2024-09-05,1,334.81
13651,92,107,2024-11-22,2,68.9
13652,200,118,2024-11-05,1,319.7
13653,45,54,2025-06-24,2,349.2
13654,477,99,2024-12-01,1,208.73
13655,478,41,2025-03-31,1,189.78
13656,489,75,2025-05-08,1,137.49
13657,365,59,2025-03-01,1,122.16
13658,19,139,2025-07-29,3,224.44
13659,396,42,2024-12-05,1,19.58
13660,50,65,2025-02-07,1,135.17
13661,432,48,2025-04-17,2,478.84
13662,346,134,2024-11-22,1,524.84
13663,258,50,2025-03-20,1,98.91
13664,90,128,2025-02-28,1,384.68
13665,53,93,2024-11-07,1,575.84
13666,24,65,2024-11-06,2,135.17
13667,266,56,2025-02-10,1,443.42
13668,416,28,2024-10-06,1,213.35
13669,467,85,2025-01-14,1,339.74
13670,404,51,2024-09-01,1,383.07
13671,244,51,2025-05-28,1,383.07
13672,371,118,2024-11-28,1,319.7
13673,184,132,2025-02-27,1,208.38
13674,394,119,2024-10-22,1,524.61
13675,93,20,2024-08-02,1,636.49
13676,23,149,2024-08-16,1,429.45
13677,425,71,2025-04-09,1,320.91
13678,449,61,2025-06-17,1,131.98
13679,384,7,2025-01-11,2,303.12
13680,234,10,2024-10-01,1,394.66
13681,167,103,2025-05-31,1,296.39
13682,179,89,2025-04-15,1,211.17
13683,132,45,2024-11-14,1,53.21
13684,425,112,2024-11-29,1,332.67
13685,62,14,2025-01-03,1,348.48
13686,68,130,2024-11-01,2,499.34
13687,232,46,2024-08-22,2,429.28
13688,440,47,2025-02-23,1,87.46
13689,277,8,2025-02-03,1,62.79
13690,105,63,2025-04-01,1,341.84
13691,364,138,2025-02-10,1,382.16
13692,210,68,2024-10-16,1,295.67
13693,430,144,2025-02-18,1,183.68
13694,381,127,2025-04-03,1,179.33
13695,466,150,2024-12-24,1,468.27
13696,189,64,2025-05-20,1,312.23
13697,99,40,2024-09-10,1,480.83
13698,370,95,2025-02-24,1,61.73
13699,432,82,2025-07-21,1,283.53
13700,498,3,2024-12-28,1,217.96
13701,424,92,2025-04-19,1,213.89
13702,341,126,2024-11-18,1,217.72
13703,20,33,2025-03-20,2,121.24
13704,469,129,2025-02-02,2,435.24
13705,424,59,2024-11-06,2,122.16
13706,400,150,2024-11-01,2,468.27
13707,144,118,2025-02-07,1,319.7
13708,298,140,2025-06-19,1,238.53
13709,308,125,2025-07-17,1,300.73
13710,211,121,2024-12-26,1,538.87
13711,167,150,2025-06-24,1,468.27
13712,428,87,2024-12-12,3,40.12
13713,170,61,2025-02-16,1,131.98
13714,107,14,2024-10-24,1,348.48
13715,489,122,2025-06-07,1,230.92
13716,330,68,2025-07-19,1,295.67
13717,452,39,2024-12-19,1,578.5
13718,267,37,2025-01-13,1,226.59
13719,203,79,2025-06-02,2,135.77
13720,162,88,2025-01-23,1,288.97
13721,177,39,2025-05-13,1,578.5
13722,50,144,2024-12-06,1,183.68
13723,428,7,2025-06-25,1,303.12
13724,32,103,2025-03-03,1,296.39
13725,49,133,2024-08-27,1,145.25
13726,320,8,2024-11-29,1,62.79
13727,461,115,2025-03-22,1,281.46
13728,314,66,2025-06-07,1,198.33
13729,180,75,2025-06-26,1,137.49
13730,186,138,2024-10-07,2,382.16
13731,122,14,2025-06-04,1,348.48
13732,189,6,2024-11-20,1,120.34
13733,199,106,2025-05-29,1,330.68
13734,244,96,2025-01-08,1,65.11
13735,159,21,2025-01-04,2,199.22
13736,315,15,2025-07-10,1,206.74
13737,382,109,2024-10-23,1,482.64
13738,471,118,2024-12-21,1,319.7
13739,71,22,2024-11-13,1,163.49
13740,485,134,2025-04-28,1,524.84
13741,336,6,2025-05-29,1,120.34
13742,288,77,2025-05-20,1,516.83
13743,332,98,2024-10-01,1,81.7
13744,232,76,2025-02-15,2,398.3
13745,449,73,2024-12-17,1,488.92
13746,60,34,2025-04-24,1,333.49
13747,333,4,2025-05-26,1,510.73
13748,362,130,2024-11-27,1,499.34
13749,298,125,2024-12-31,1,300.73
13750,40,95,2025-07-21,1,61.73
13751,444,131,2025-05-27,1,625.36
13752,175,140,2025-06-16,1,238.53
13753,127,41,2024-12-28,1,189.78
13754,142,88,2024-12-21,1,288.97
13755,177,40,2025-02-02,2,480.83
13756,202,74,2024-09-02,1,488.38
13757,24,149,2025-01-19,1,429.45
13758,419,107,2025-06-29,1,68.9
13759,121,2,2025-04-01,1,18.99
13760,144,86,2024-12-04,2,118.49
13761,429,102,2024-12-08,1,582.99
13762,279,71,2024-08-04,2,320.91
13763,4,10,2025-05-07,1,394.66
13764,126,42,2024-08-16,2,19.58
13765,497,40,2025-06-28,1,480.83
13766,361,85,2025-04-11,1,339.74
13767,83,20,2025-03-29,1,636.49
13768,389,86,2024-09-24,1,118.49
13769,164,132,2024-11-19,1,208.38
13770,100,77,2025-01-13,1,516.83
13771,4,83,2024-09-04,1,296.51
13772,121,70,2024-11-01,1,300.47
13773,39,2,2025-04-28,1,18.99
13774,328,132,2024-11-24,2,208.38
13775,481,77,2025-02-17,1,516.83
13776,237,116,2025-05-01,1,105.33
13777,123,101,2025-02-26,1,15.78
13778,452,134,2025-04-22,1,524.84
13779,242,133,2025-02-23,1,145.25
13780,485,109,2024-12-20,2,482.64
13781,485,132,2025-03-20,1,208.38
13782,375,129,2025-01-08,1,435.24
13783,288,128,2024-12-31,1,384.68
13784,293,118,2024-12-06,1,319.7
13785,168,116,2024-12-26,1,105.33
13786,118,3,2025-02-11,1,217.96
13787,305,124,2024-12-09,2,209.47
13788,431,133,2024-10-23,3,145.25
13789,39,45,2025-05-29,1,53.21
13790,427,16,2025-02-14,1,412.27
13791,74,20,2024-12-26,1,636.49
13792,394,36,2025-06-13,1,91.26
13793,373,5,2024-08-21,1,287.24
13794,75,82,2024-11-20,1,283.53
13795,364,143,2025-01-09,2,385.7
13796,394,38,2025-01-01,1,455.18
13797,469,147,2024-12-18,1,363.91
13798,107,49,2025-06-23,2,77.56
13799,418,82,2025-03-25,1,283.53
13800,445,17,2024-10-29,1,62.02
13801,440,107,2024-11-10,2,68.9
13802,352,100,2024-11-24,1,229.29
13803,449,53,2025-01-16,1,487.84
13804,422,48,2025-06-12,1,478.84
13805,430,67,2024-10-19,1,331.31
13806,87,145,2025-05-10,1,96.4
13807,277,79,2025-01-12,1,135.77
13808,397,102,2025-02-10,1,582.99
13809,216,28,2025-02-03,1,213.35
13810,179,102,2025-03-01,2,582.99
13811,23,38,2024-08-08,1,455.18
13812,317,9,2025-05-01,1,719.54
13813,424,93,2025-07-09,1,575.84
13814,437,131,2025-02-25,1,625.36
13815,348,110,2024-10-11,1,152.47
13816,492,150,2025-02-02,2,468.27
13817,203,11,2024-09-02,1,16.25
13818,39,90,2024-11-21,1,456.59
13819,164,90,2025-05-05,1,456.59
13820,39,106,2024-10-28,1,330.68
13821,493,93,2025-06-05,1,575.84
13822,367,132,2025-06-24,2,208.38
13823,268,32,2024-11-01,1,294.11
13824,290,37,2025-03-09,2,226.59
13825,265,10,2025-06-28,3,394.66
13826,438,95,2024-12-06,1,61.73
13827,259,145,2025-04-17,1,96.4
13828,242,146,2024-12-04,1,343.96
13829,377,38,2024-12-10,1,455.18
13830,171,104,2025-06-13,1,235.06
13831,232,92,2025-01-10,1,213.89
13832,85,121,2024-12-16,1,538.87
13833,314,57,2025-01-27,1,349.1
13834,394,48,2025-06-27,2,478.84
13835,279,121,2025-03-21,2,538.87
13836,50,120,2025-03-14,1,556.25
13837,302,41,2024-12-01,1,189.78
13838,99,87,2024-11-27,1,40.12
13839,240,3,2025-05-01,2,217.96
13840,194,22,2025-01-06,1,163.49
13841,252,59,2024-12-17,1,122.16
13842,180,105,2024-10-05,1,205.64
13843,76,49,2025-07-19,1,77.56
13844,182,23,2025-07-11,1,113.32
13845,200,71,2024-11-16,1,320.91
13846,318,82,2025-05-14,1,283.53
13847,82,100,2025-05-25,1,229.29
13848,181,143,2024-08-20,1,385.7
13849,159,118,2024-12-18,1,319.7
13850,343,134,2025-06-20,1,524.84
13851,449,123,2024-11-04,1,79.03
13852,394,14,2024-10-12,1,348.48
13853,275,46,2025-04-16,1,429.28
13854,269,139,2025-04-12,1,224.44
13855,394,69,2024-11-21,2,186.83
13856,499,88,2024-11-26,2,288.97
13857,323,134,2024-12-27,1,524.84
13858,258,76,2025-01-27,2,398.3
13859,266,41,2025-05-04,1,189.78
13860,31,106,2025-05-08,1,330.68
13861,117,118,2024-11-04,2,319.7
13862,64,66,2025-05-17,1,198.33
13863,443,138,2024-11-01,1,382.16
13864,106,106,2025-04-18,2,330.68
13865,222,134,2025-05-15,1,524.84
13866,457,91,2024-12-28,1,65.86
13867,224,30,2025-03-03,2,442.18
13868,440,59,2024-10-20,1,122.16
13869,219,17,2025-04-17,1,62.02
13870,293,43,2025-04-24,1,418.43
13871,116,131,2025-01-16,1,625.36
13872,457,28,2025-05-24,1,213.35
13873,52,84,2024-08-24,1,338.34
13874,38,83,2024-11-15,1,296.51
13875,327,97,2025-06-20,1,24.03
13876,199,13,2024-12-11,1,379.07
13877,346,148,2024-12-07,1,543.51
13878,85,74,2025-04-11,1,488.38
13879,61,56,2024-10-25,1,443.42
13880,70,61,2024-12-31,1,131.98
13881,293,146,2024-12-09,1,343.96
13882,17,147,2024-12-16,2,363.91
13883,294,148,2025-04-02,1,543.51
13884,356,56,2025-07-11,1,443.42
13885,176,106,2024-09-04,3,330.68
13886,90,38,2024-11-09,1,455.18
13887,292,148,2025-06-29,1,543.51
13888,419,146,2025-06-19,1,343.96
13889,171,130,2025-02-17,2,499.34
13890,24,101,2025-03-04,1,15.78
13891,2,65,2024-11-21,1,135.17
13892,11,108,2025-03-15,1,182.24
13893,315,111,2025-02-04,1,438.69
13894,92,49,2025-05-06,1,77.56
13895,305,85,2024-11-07,1,339.74
13896,74,37,2024-08-03,3,226.59
13897,415,37,2025-02-14,1,226.59
13898,66,83,2025-04-26,1,296.51
13899,135,81,2024-09-16,1,261.53
13900,198,58,2025-04-10,2,440.25
13901,387,129,2025-05-09,2,435.24
13902,256,78,2024-12-30,2,334.81
13903,16,95,2025-07-06,1,61.73
13904,152,145,2024-11-17,1,96.4
13905,96,40,2025-01-01,1,480.83
13906,51,88,2024-12-08,1,288.97
13907,199,132,2025-03-31,1,208.38
13908,432,95,2025-02-11,1,61.73
13909,29,68,2025-02-18,2,295.67
13910,156,47,2024-11-30,2,87.46
13911,33,73,2025-06-13,1,488.92
13912,287,91,2024-12-09,1,73.18
13913,36,61,2024-09-30,1,131.98
13914,242,109,2025-03-24,1,482.64
13915,162,43,2025-06-08,1,418.43
13916,449,20,2025-07-05,1,636.49
13917,488,17,2025-03-22,1,62.02
13918,491,82,2024-12-17,3,283.53
13919,54,1,2024-11-24,2,335.74
13920,224,35,2024-12-22,1,401.85
13921,181,46,2024-11-20,1,429.28
13922,135,72,2025-02-22,1,246.7
13923,260,103,2024-11-20,1,296.39
13924,322,61,2025-05-03,1,112.18
13925,45,29,2024-11-08,1,58.54
13926,250,90,2024-11-17,1,456.59
13927,250,107,2024-10-29,1,68.9
13928,467,8,2024-08-02,2,62.79
13929,30,142,2025-03-28,1,274.55
13930,348,123,2024-12-13,1,79.03
13931,449,48,2024-11-12,2,478.84
13932,202,7,2025-06-12,1,303.12
13933,194,32,2024-12-27,1,294.11
13934,45,94,2024-11-16,1,512.02
13935,223,77,2025-01-22,2,516.83
13936,351,137,2025-06-21,1,63.66
13937,351,95,2024-11-07,1,61.73
13938,406,124,2024-09-15,1,209.47
13939,384,95,2024-11-24,1,61.73
13940,257,6,2024-12-11,1,120.34
13941,219,104,2024-09-10,1,235.06
13942,133,39,2025-01-02,1,578.5
13943,207,92,2024-11-27,1,213.89
13944,420,53,2024-10-04,1,487.84
13945,77,38,2024-10-08,2,455.18
13946,101,55,2024-09-24,1,526.4
13947,195,142,2024-10-05,1,274.55
13948,426,45,2025-04-05,1,53.21
13949,282,49,2024-09-07,1,77.56
13950,54,103,2025-05-01,1,296.39
13951,106,89,2025-06-27,1,211.17
13952,310,49,2025-01-05,1,77.56
13953,227,19,2025-01-07,1,90.14
13954,186,106,2025-05-19,1,330.68
13955,131,36,2025-06-22,1,91.26
13956,275,11,2024-11-04,1,16.25
13957,424,91,2025-01-10,1,65.86
13958,300,14,2024-11-22,1,348.48
13959,422,142,2025-05-21,1,274.55
13960,456,105,2025-02-14,2,205.64
13961,10,44,2025-06-30,1,392.03
13962,485,55,2024-08-16,3,526.4
13963,31,57,2025-06-11,2,349.1
13964,491,49,2024-10-12,1,77.56
13965,295,69,2025-06-30,2,186.83
13966,265,121,2025-04-09,1,538.87
13967,242,112,2025-05-30,2,332.67
13968,343,105,2025-07-26,2,205.64
13969,183,29,2024-11-26,1,58.54
13970,155,40,2024-09-16,1,480.83
13971,376,23,2025-04-18,1,113.32
13972,394,64,2025-02-20,1,312.23
13973,63,96,2024-11-07,1,65.11
13974,264,17,2025-05-22,1,62.02
13975,55,124,2025-06-24,1,209.47
13976,218,85,2024-12-13,1,339.74
13977,468,18,2024-12-19,1,102.42
13978,412,120,2024-11-13,1,556.25
13979,290,73,2025-01-12,1,488.92
13980,480,88,2025-04-25,1,288.97
13981,406,22,2024-12-06,1,163.49
13982,478,48,2024-10-14,1,478.84
13983,396,46,2025-07-26,1,429.28
13984,23,26,2025-02-15,1,80.28
13985,360,79,2025-05-02,1,135.77
13986,94,116,2024-12-27,2,105.33
13987,449,6,2025-06-13,1,120.34
13988,346,26,2025-04-13,2,80.28
13989,61,38,2024-10-11,1,455.18
13990,412,149,2024-11-29,1,365.03
13991,397,140,2025-04-25,1,238.53
13992,458,104,2025-06-23,1,235.06
13993,413,125,2025-01-19,1,300.73
13994,295,53,2025-07-11,1,487.84
13995,231,55,2025-05-12,1,526.4
13996,166,97,2024-12-14,1,24.03
13997,423,21,2024-10-19,2,199.22
13998,412,129,2025-03-13,3,435.24
13999,291,103,2024-11-14,1,296.39
14000,177,40,2024-11-04,1,480.83
14001,93,64,2024-09-19,1,312.23
14002,50,80,2024-11-23,1,189.8
14003,498,106,2024-12-10,1,330.68
14004,350,146,2025-06-15,1,343.96
14005,497,78,2024-12-08,1,334.81
14006,263,15,2025-03-28,1,206.74
14007,468,86,2024-11-02,2,118.49
14008,437,110,2024-10-06,1,152.47
14009,117,46,2025-06-09,1,429.28
14010,37,146,2024-09-28,1,343.96
14011,310,142,2024-10-31,1,274.55
14012,155,21,2025-02-06,1,199.22
14013,269,131,2024-09-23,1,625.36
14014,90,148,2025-06-19,1,543.51
14015,275,38,2025-01-15,1,455.18
14016,327,97,2025-03-21,1,24.03
14017,305,13,2025-03-14,1,379.07
14018,164,49,2025-03-03,1,77.56
14019,191,136,2024-09-28,1,82.14
14020,314,11,2025-07-08,1,16.25
14021,227,133,2024-10-31,1,145.25
14022,2,133,2024-11-29,1,145.25
14023,458,113,2025-06-07,1,440.12
14024,363,119,2025-02-02,1,524.61
14025,107,95,2025-05-05,1,61.73
14026,173,22,2025-07-06,2,163.49
14027,430,45,2025-01-06,1,53.21
14028,396,149,2025-01-28,1,429.45
14029,177,90,2024-09-20,1,456.59
14030,154,73,2024-12-28,1,488.92
14031,50,107,2025-06-19,1,68.9
14032,191,60,2025-05-23,1,190.26
14033,132,6,2025-06-30,1,120.34
14034,437,8,2024-12-23,1,62.79
14035,396,40,2025-07-30,1,480.83
14036,224,32,2024-09-20,1,294.11
14037,270,87,2025-04-01,1,40.12
14038,110,31,2025-07-24,1,211.87
14039,219,121,2025-01-12,1,538.87
14040,463,106,2024-11-08,1,330.68
14041,306,117,2025-06-05,1,524.45
14042,424,145,2025-05-30,1,96.4
14043,397,124,2025-03-19,1,209.47
14044,49,53,2024-12-08,1,487.84
14045,398,126,2025-04-27,1,217.72
14046,87,130,2024-11-07,1,499.34
14047,24,131,2024-10-21,1,625.36
14048,266,5,2025-06-22,1,215.43
14049,364,146,2025-02-23,1,343.96
14050,477,140,2025-02-16,1,238.53
14051,42,98,2024-12-30,2,81.7
14052,129,67,2025-03-26,1,331.31
14053,140,62,2025-01-12,1,26.71
14054,371,6,2025-05-12,3,120.34
14055,310,93,2024-10-06,1,575.84
14056,481,5,2024-10-26,1,287.24
14057,48,109,2025-02-14,1,482.64
14058,377,76,2025-05-11,1,398.3
14059,57,80,2025-05-24,1,189.8
14060,111,32,2025-04-19,1,294.11
14061,188,137,2025-07-24,2,54.11
14062,319,72,2024-08-01,1,246.7
14063,384,59,2024-11-08,1,122.16
14064,115,13,2024-10-18,1,379.07
14065,224,7,2024-10-19,1,303.12
14066,159,51,2024-11-06,1,383.07
14067,360,54,2024-09-06,1,349.2
14068,485,48,2025-05-05,1,478.84
14069,13,125,2024-11-13,1,300.73
14070,347,71,2025-05-30,1,320.91
14071,219,3,2025-06-28,1,217.96
14072,52,99,2024-09-27,1,208.73
14073,162,143,2024-09-05,2,385.7
14074,350,140,2025-07-23,1,238.53
14075,377,34,2025-02-26,1,333.49
14076,260,150,2024-11-30,1,468.27
14077,215,123,2025-02-16,1,79.03
14078,424,19,2024-12-16,1,90.14
14079,492,145,2025-02-01,1,96.4
14080,297,55,2025-06-29,1,526.4
14081,215,78,2025-06-28,1,334.81
14082,170,97,2025-06-08,2,24.03
14083,191,115,2025-03-11,2,281.46
14084,351,34,2025-06-04,1,333.49
14085,425,135,2025-05-12,1,416.04
14086,110,25,2024-11-15,1,485.62
14087,64,76,2025-06-22,1,398.3
14088,410,119,2025-02-26,1,524.61
14089,320,25,2025-06-09,1,485.62
14090,46,135,2025-03-08,1,416.04
14091,274,42,2024-11-04,1,19.58
14092,36,137,2025-07-20,1,54.11
14093,258,69,2025-05-05,1,186.83
14094,157,64,2025-04-20,1,312.23
14095,430,77,2025-04-22,1,310.1
14096,37,48,2025-04-05,2,478.84
14097,153,143,2024-12-10,1,385.7
14098,463,149,2024-10-29,2,429.45
14099,176,131,2024-08-11,1,625.36
14100,429,111,2025-04-12,1,438.69
14101,108,8,2025-01-12,1,62.79
14102,70,124,2025-07-18,1,209.47
14103,193,45,2025-06-12,1,53.21
14104,240,59,2025-06-22,2,122.16
14105,274,26,2025-05-08,1,80.28
14106,140,23,2024-08-01,1,113.32
14107,468,102,2024-09-26,1,582.99
14108,381,72,2024-11-17,1,246.7
14109,420,87,2024-10-18,1,40.12
14110,115,43,2024-11-04,1,418.43
14111,159,111,2024-12-25,1,438.69
14112,448,14,2025-07-14,1,348.48
14113,46,140,2025-01-24,1,238.53
14114,477,70,2025-07-21,1,300.47
14115,49,132,2025-06-30,1,208.38
14116,243,105,2024-10-11,1,205.64
14117,350,123,2024-12-16,1,79.03
14118,108,27,2025-04-30,2,520.9
14119,491,99,2024-12-26,1,208.73
14120,60,31,2024-12-03,1,180.09
14121,194,132,2025-04-30,1,208.38
14122,382,117,2025-03-14,1,524.45
14123,367,74,2025-06-13,1,488.38
14124,184,126,2025-07-12,1,217.72
14125,172,55,2024-12-06,1,526.4
14126,3,71,2025-03-24,1,320.91
14127,50,20,2025-07-12,1,636.49
14128,476,78,2024-10-08,1,334.81
14129,461,31,2024-10-18,1,211.87
14130,56,148,2024-08-08,1,543.51
14131,83,83,2025-05-16,1,296.51
14132,86,10,2025-01-24,1,394.66
14133,474,42,2025-02-10,1,19.58
14134,469,95,2025-03-19,1,61.73
14135,167,139,2025-01-30,1,224.44
14136,293,134,2025-05-13,2,524.84
14137,94,46,2025-02-01,1,429.28
14138,62,86,2024-12-15,1,118.49
14139,111,67,2025-04-14,1,331.31
14140,166,93,2025-04-19,2,575.84
14141,293,16,2024-11-23,2,412.27
14142,159,101,2024-08-28,1,15.78
14143,227,124,2025-01-28,1,209.47
14144,184,23,2025-06-25,2,113.32
14145,500,139,2024-12-06,1,224.44
14146,318,52,2025-01-26,1,225.66
14147,436,149,2024-12-14,1,429.45
14148,291,101,2025-04-18,1,15.78
14149,166,31,2025-03-22,1,211.87
14150,293,5,2025-01-07,1,287.24
14151,472,117,2025-02-14,1,524.45
14152,251,137,2024-11-09,1,63.66
14153,499,127,2024-09-03,2,179.33
14154,21,13,2025-05-30,1,379.07
14155,321,98,2024-10-01,1,81.7
14156,51,67,2025-06-27,1,331.31
14157,115,55,2025-01-26,1,526.4
14158,23,94,2024-12-22,1,512.02
14159,44,49,2025-05-22,1,77.56
14160,394,100,2024-12-05,2,229.29
14161,254,121,2025-06-28,1,538.87
